441592.1875	6390196
441501.65625	6390315.5
441421.75	6390442.5
441338.0625	6390566.5
441249.0625	6390687.5
441149.75	6390799.5
441048	6390909.5
440935.46875	6391008.5
440826.09375	6391111
440718.65625	6391216
440614.59375	6391323.5
440514.875	6391435.5
440416.09375	6391548.5
440321.15625	6391664.5
440233.0625	6391786
440146.875	6391908.5
440063.34375	6392033
439977.25	6392156
439888	6392276.5
439792.3125	6392391.5
439691.3125	6392502.5
439586.15625	6392609
439472.625	6392707
439356.25	6392801.5
439237.40625	6392893
439117.21875	6392982.5
438996.5625	6393072
438879.4375	6393165.5
438767.96875	6393265.5
438681.46875	6393388
438605.625	6393517
438553.78125	6393657.5
438511	6393801.5
438479.3125	6393948
438446.5	6394094
438410.71875	6394240
438373.1875	6394385
438309.5	6394520.5
438237.3125	6394652
438153	6394776
438068.5625	6394900
438003.3125	6395033
437974.96875	6395180
437981.34375	6395329
438017.8125	6395474
438065.15625	6395616.5
438110.71875	6395759.5
438146.5	6395905
438166.5	6396053
438155.09375	6396202.5
438127.78125	6396350
438081.34375	6396492.5
438024	6396631
437954.875	6396764
437875.71875	6396891
437797.125	6397019
437711.53125	6397142
437626.4375	6397265.5
437535.6875	6397385
437440.125	6397500.5
437340.53125	6397612.5
437239.1875	6397723
437135.5	6397831
437029.875	6397937.5
436924.6875	6398044.5
436818.53125	6398150
436708.6875	6398252
436598.75	6398354
436483.21875	6398449.5
436364.375	6398541
436247.1875	6398634.5
436123.78125	6398720
436016.59375	6398823.5
435931.125	6398946.5
435876.96875	6399085.5
435848.25	6399232
435853.5625	6399381.5
435863.65625	6399530.5
435868.125	6399680
435837.75	6399826.5
435775.875	6399962.5
435688.8125	6400084.5
435596.59375	6400202.5
435488.5625	6400306.5
435375.15625	6400404.5
435261.0625	6400501.5
435145.1875	6400597
435026.125	6400688
434900.0625	6400769
434767.875	6400839
434627.28125	6400891
434484.59375	6400937
434338.875	6400972
434194.96875	6401010
434067.75	6401088
433963.90625	6401196
433879.78125	6401320
433817.5625	6401456
433762.90625	6401595.5
433716.28125	6401738
433677.25	6401882.5
433643.25	6402028.5
433598.78125	6402171.5
433552.71875	6402314
433474.25	6402441.5
433383.40625	6402560.5
433299.96875	6402685
433225.0625	6402815
433162.625	6402951
433114.53125	6403093
433079.96875	6403239
433049.09375	6403385.5
433014.90625	6403531.5
432969.28125	6403674
432923.125	6403817
432871.5	6403957.5
432811	6404094.5
432750.28125	6404232
432638.5	6404329
432516.75	6404416.5
432387.375	6404492
432253.21875	6404558.5
432109.125	6404598.5
431959.65625	6404608
431810.3125	6404596
431661.59375	6404576.5
431513.375	6404554
431364.53125	6404538.5
431216.125	6404518
431067.53125	6404499.5
430921.3125	6404469
430771.6875	6404459.5
430623.3125	6404472
430484.5	6404528
430387.6875	6404640
430360.90625	6404783
430442.34375	6404907.5
430541.84375	6405019.5
430657.0625	6405115.5
430764.9375	6405219.5
430870.40625	6405326
430972.6875	6405435.5
431064.5	6405553.5
431131.75	6405687
431173.875	6405831
431201.65625	6405978
431187.09375	6406126
431109.46875	6406251.5
430990.34375	6406342
430867.3125	6406428
430741.96875	6406510
430613.65625	6406587.5
430485	6406664.5
430357.28125	6406743
430231.4375	6406824
430093.75	6406883
429948.21875	6406917.5
429798.625	6406921.5
429649.875	6406903
429508.09375	6406857
429369.9375	6406799
429228.71875	6406748.5
429087.5	6406698
428949.46875	6406639.5
428813.75	6406576
428685.65625	6406498.5
428566.3125	6406408
428442.15625	6406325
428295.375	6406320.5
428153.25	6406367.5
428029.0625	6406450.5
427925.625	6406558.5
427843.90625	6406684
427760	6406808.5
427682.46875	6406936.5
427617.3125	6407071.5
427570.625	6407214
427528.9375	6407358
427507.84375	6407506
427474.3125	6407652
427439.78125	6407798
427402.46875	6407943
427359.9375	6408086.5
427312.90625	6408229
427263.15625	6408370.5
427198.375	6408505.5
427119	6408632.5
427032.375	6408755
426930.65625	6408865
426809.125	6408952
426678.09375	6409023
426538.59375	6409078
426400.9375	6409137.5
426265.09375	6409200.5
426126.15625	6409257
426003.625	6409341.5
425879.78125	6409426
425765.9375	6409523
425655.75	6409624.5
425545.03125	6409725.5
425428.125	6409819.5
425306.625	6409907
425184.40625	6409993.5
425051.21875	6410062
424913.53125	6410121
424773.125	6410173.5
424634.15625	6410230
424493.84375	6410282.5
424349.875	6410324.5
424211.53125	6410381
424077.875	6410449
423944.78125	6410518
423812.5	6410588.5
423678.40625	6410655.5
423548.5625	6410730.5
423515.59375	6410751
423487.6875	6410768.5
423460.34375	6410787
423432.875	6410805
423405.84375	6410824
423379.75	6410844
423354.90625	6410866
423331.28125	6410889
423311.84375	6410915.5
423293.3125	6410943
423275.25	6410970.5
423256.53125	6410997.5
423239.625	6411026
423223.4375	6411054.5
423208.78125	6411084
423196.0625	6411114.5
423181.40625	6411144
423163.4375	6411171.5
423146.53125	6411200
423131.71875	6411229.5
423116.21875	6411258.5
423100.875	6411287.5
423086.21875	6411317.5
423066.75	6411343.5
423049.90625	6411372
423035.71875	6411402
423020.6875	6411431
423007.6875	6411461
423000.3125	6411493.5
422990.65625	6411525
422977.65625	6411555
422962.21875	6411584.5
422948.8125	6411614.5
422928.21875	6411640
422910.25	6411667.5
422893.15625	6411695.5
422870.71875	6411719
422852.90625	6411747
422831.84375	6411772
422810.25	6411797
422785.78125	6411819
422766.65625	6411844.5
422746.96875	6411871
422727.65625	6411898
422708.40625	6411924.5
422686.8125	6411949.5
422665.28125	6411974.5
422644.6875	6412000.5
422623.78125	6412025.5
422600.0625	6412048.5
422577.0625	6412072.5
422555.6875	6412097.5
422540.4375	6412126.5
422524.5625	6412155.5
422508.375	6412184
422491.6875	6412212.5
422473.53125	6412240
422455.15625	6412267.5
422420.25	6412330.5
422378.21875	6412421
422338	6412512.5
422310.5	6412608.5
422294.84375	6412707
422292.5625	6412807
422296.1875	6412907
422309.8125	6413006
422327.28125	6413104.5
422341.875	6413203
422361.90625	6413301
422376.90625	6413399.5
422410.5	6413493
422427.75	6413591.5
422447	6413689.5
422474.78125	6413784
422492.15625	6413882.5
422496.625	6413982
422496.4375	6414082
422490.59375	6414182
422481.78125	6414281.5
422462.84375	6414379.5
422444.75	6414475
422403.6875	6414565
422362.1875	6414655.5
422315.71875	6414744
422270.1875	6414833
422223.03125	6414914.5
422178.78125	6414996.5
422141.75	6415089.5
422098.875	6415179.5
422062.78125	6415272
422036	6415368
422012.5625	6415465.5
421994.28125	6415563.5
421979.375	6415662
421966.5	6415761
421946.625	6415859
421924.125	6415956.5
421915.59375	6416005.5
421907.09375	6416054.5
421904.84375	6416104.5
421902.625	6416154.5
421904.5	6416182
421907.96875	6416215
421912.15625	6416247.5
421916.78125	6416280
421921.5625	6416313
421926.78125	6416345.5
421932.15625	6416378
421937.4375	6416410.5
421942.625	6416443
421947.75	6416475.5
421952.6875	6416508.5
421957.4375	6416541
421961.5625	6416573.5
421963.25	6416606.5
421963.03125	6416639.5
421962.875	6416672.5
421962.875	6416705.5
421963.5625	6416738.5
421963.875	6416771.5
421963.6875	6416804.5
421961.75	6416837.5
421958.5625	6416870
421955.8125	6416903
421952.96875	6416936
421949.78125	6416969
421945.4375	6417001.5
421940.8125	6417034
421937.21875	6417067
421933.8125	6417099.5
421932.25	6417132.5
421925.71875	6417164
421918.71875	6417196
421910.875	6417228
421901.78125	6417260
421892.28125	6417291.5
421882.75	6417323
421872.59375	6417354.5
421861.53125	6417385.5
421850.5	6417416.5
421839.96875	6417448
421827.90625	6417478.5
421816	6417509.5
421805.21875	6417540.5
421794.5625	6417571.5
421783.34375	6417602.5
421771.9375	6417633.5
421759.9375	6417664.5
421747.78125	6417695
421735.625	6417725.5
421722.78125	6417756
421707.3125	6417785
421693.25	6417815
421678.6875	6417844.5
421662.625	6417873.5
421646.40625	6417902
421630.15625	6417931
421614.1875	6417959.5
421598.3125	6417988.5
421585.4375	6418018.5
421566.40625	6418045.5
421550.28125	6418074.5
421534.40625	6418103
421518.5	6418132
421502.875	6418161
421487.5	6418190.5
421472.15625	6418219.5
421457.625	6418249
421443.59375	6418279
421430.1875	6418309
421393.625	6418408
421363.4375	6418503.5
421336.46875	6418599.5
421306.9375	6418695
421273.15625	6418789
421235.375	6418881.5
421197.8125	6418974
421160.34375	6419067
421120.25	6419158.5
421081	6419250.5
421042.84375	6419342.5
421003.96875	6419435
420964.625	6419526.5
420925.65625	6419618.5
420888.4375	6419711.5
420844.03125	6419800.5
420813.28125	6419895
420768.53125	6419984
420717.96875	6420070.5
420662.90625	6420153.5
420606.90625	6420236
420546.34375	6420315.5
420481.65625	6420392
420413.90625	6420465.5
420342.15625	6420535
420268.375	6420602.5
420194	6420669
420117.90625	6420734
420041.4375	6420798
419962.71875	6420859.5
419881.84375	6420918.5
419794.90625	6420967.5
419711.0625	6421021.5
419628.5625	6421078
419544.6875	6421132
419467.4375	6421195.5
419387.75	6421256
419311	6421319.5
419255.21875	6421369
419180.65625	6421435.5
419107.71875	6421503.5
419037.15625	6421574.5
418967.125	6421645.5
418898.5	6421718.5
418834.71875	6421795.5
418774.21875	6421875
418713.84375	6421954.5
418649.875	6422031.5
418584.34375	6422107
418522.6875	6422185.5
418465.78125	6422267.5
418420.21875	6422356.5
418384.34375	6422449.5
418357.78125	6422546
418341.8125	6422644.5
418340.53125	6422744.5
418358.09375	6422843
418391.78125	6422937
418426.5625	6423030.5
418492.21875	6423105
418564.09375	6423174.5
418636.15625	6423243.5
418711.28125	6423309.5
418791.8125	6423369
418875.625	6423423.5
418962.84375	6423472
419051.25	6423518.5
419138.875	6423566.5
419229.5625	6423608.5
419318.28125	6423655
419406.625	6423701.5
419495.34375	6423747.5
419586.53125	6423788.5
419672.6875	6423839
419762.1875	6423883.5
419844.34375	6423940
419927.25	6423996
420008.09375	6424055
420083.59375	6424120.5
420155.90625	6424189.5
420225.75	6424261
420282.46875	6424343
420343.375	6424422.5
420383.46875	6424513.5
420429.90625	6424602
420479.21875	6424689
420526.5	6424777
420562.40625	6424870.5
420596.09375	6424964.5
420624.25	6425060.5
420648.28125	6425157.5
420656.46875	6425257
420661.625	6425357
420672.875	6425456
420695.375	6425553.5
420727.9375	6425648
420772.21875	6425737.5
420821.03125	6425825
420869.75	6425912
420916.1875	6426000.5
420962.78125	6426089
421001.21875	6426181.5
421044.1875	6426271.5
421082	6426364
421111.0625	6426459.5
421132.5625	6426557.5
421148.46875	6426656
421160.96875	6426755
421172.875	6426854.5
421179.28125	6426954
421183.40625	6427054
421176.90625	6427153.5
421178.34375	6427253.5
421180.5	6427353.5
421177.6875	6427453.5
421162.9375	6427552.5
421153.90625	6427652
421143.21875	6427751
421131.09375	6427850.5
421117.21875	6427949.5
421100.6875	6428048
421082.03125	6428146
421063.21875	6428244.5
421050.0625	6428343.5
421049.34375	6428443.5
421008	6428534
420981.9375	6428630.5
420971.125	6428730
420961.15625	6428829.5
420938.25	6428927
420897.28125	6429018
420844.25	6429102.5
420811.625	6429197
420778.53125	6429291.5
420743.0625	6429385
420706.3125	6429478
420669.125	6429570.5
420631	6429663
420595.96875	6429756.5
420559.75	6429850
420525.03125	6429943.5
420492.75	6430038
420460.0625	6430132.5
420428.59375	6430227.5
420410.71875	6430325.5
420396.375	6430424.5
420373.625	6430522
420351.25	6430619.5
420329.6875	6430717
420321.1875	6430816.5
420314.4375	6430916
420300.84375	6431015
420292.5	6431114.5
420305.59375	6431212.5
420302.84375	6431303.5
420297.84375	6431403.5
420293.3125	6431503
420289.625	6431603
420287.28125	6431703
420284.625	6431802.5
420293.28125	6431902.5
420299.1875	6432002
420308.3125	6432101.5
420320.1875	6432201
420338.78125	6432299
420367.53125	6432394.5
420397.65625	6432490
420429.34375	6432584.5
420461.8125	6432679
420494.5625	6432773.5
420530	6432867
420553.0625	6432964
420583.65625	6433059
420623.46875	6433150
420676.0625	6433235
420724.34375	6433322
420752.75	6433415.5
420789.25	6433508
420830.75	6433599
420876.625	6433687.5
420907.125	6433781.5
420952.375	6433870
420993.625	6433961
421029.6875	6434054
421065.3125	6434147.5
421099.65625	6434241
421144.5	6434329.5
421152.90625	6434426
421189.15625	6434519
421221.96875	6434613
421246.6875	6434710
421267.46875	6434808
421292.15625	6434904.5
421309.46875	6435003
421324	6435101.5
421339.8125	6435200
421343.71875	6435300
421347.65625	6435400
421350.71875	6435499.5
421355.46875	6435599.5
421359.125	6435699.5
421357.0625	6435799
421354.03125	6435899
421355.84375	6435999
421363.75	6436098.5
421373.15625	6436198
421369.1875	6436297.5
421373.21875	6436397.5
421384.3125	6436496.5
421385.625	6436596.5
421393.15625	6436696
421377.59375	6436794.5
421360.09375	6436893
421343.8125	6436991.5
421333.71875	6437091
421317.28125	6437189.5
421303.71875	6437288.5
421288.8125	6437387
421271.0625	6437485.5
421257.28125	6437584.5
421243.3125	6437683.5
421217.4375	6437779.5
421196.96875	6437877.5
421175.53125	6437975
421142.65625	6438068
421100.78125	6438158.5
421055.96875	6438246.5
421016.6875	6438337
420977.25	6438428.5
420935.0625	6438519
420890.46875	6438608.5
420843.4375	6438696.5
420794.3125	6438783.5
420741	6438868
420688.21875	6438953
420622.125	6439026.5
420560.21875	6439103.5
420497.0625	6439180.5
420429.5	6439254.5
420365.8125	6439331
420301.8125	6439408
420237.4375	6439484.5
420173.40625	6439561
420107.21875	6439636
420039.25	6439709.5
419969.46875	6439781
419896.9375	6439849.5
419821.78125	6439915.5
419745.15625	6439979.5
419669.15625	6440044
419603.3125	6440119
419533.71875	6440191
419457.8125	6440256
419386.0625	6440325.5
419315.90625	6440396.5
419245.84375	6440467.5
419180.625	6440543.5
419105.25	6440608.5
419030.625	6440675
418956.28125	6440742
418881.90625	6440808.5
418804.53125	6440872
418727.0625	6440935
418650.4375	6440999
418571.65625	6441060.5
418489.84375	6441117.5
418412.8125	6441181
418334.40625	6441243
418256.15625	6441305
418176.125	6441365
418098.28125	6441427.5
418021.34375	6441491.5
417944.8125	6441555.5
417868.3125	6441620
417791.84375	6441684.5
417715.375	6441748.5
417639.6875	6441814
417568.90625	6441884.5
417503.0625	6441959.5
417437.1875	6442034.5
417371.3125	6442110
417305.4375	6442185
417243.625	6442263
417201.90625	6442353.5
417163.03125	6442445.5
417124.1875	6442537.5
417085.34375	6442630
417046.46875	6442722
417007.4375	6442814
416968.03125	6442905.5
416928.59375	6442997.5
416889.25	6443089.5
416849.84375	6443181
416810.46875	6443273
416770.46875	6443364.5
416727.4375	6443455
416683.9375	6443545
416640.40625	6443635
416596.90625	6443725
416552.28125	6443814
416500.5625	6443899.5
416440.28125	6443979
416380	6444059
416319.6875	6444138.5
416259.375	6444218.5
416199.34375	6444298
416142.78125	6444380.5
416101.4375	6444471
416150.3125	6444462.5
416231.96875	6444404.5
416313.625	6444347
416395.3125	6444289.5
416477	6444232
416557.125	6444172
416635.03125	6444109.5
416712.1875	6444046
416789.375	6443982.5
416866.5625	6443919
416943.75	6443855.5
417020.90625	6443792
417101.09375	6443732.5
417184.46875	6443677.5
417268.65625	6443623.5
417352.875	6443570
417437.09375	6443516
417522.84375	6443465
417610.21875	6443416.5
417698.03125	6443368.5
417785.8125	6443321
417873.625	6443273
417961.4375	6443225.5
418049.25	6443177.5
418140.8125	6443138
418234.1875	6443102.5
418327.59375	6443067
418421	6443031.5
418514.4375	6442996
418608.59375	6442962.5
418704.375	6442934
418800.65625	6442907.5
418896.9375	6442880.5
418993.25	6442854
419089.5625	6442827
419185.5625	6442799.5
419281.40625	6442771
419376.28125	6442740
419470.71875	6442707
419565.125	6442674.5
419659.53125	6442641.5
419754.59375	6442610.5
419849.96875	6442581
419945.90625	6442553
420042.125	6442526
420140.75	6442513
420236.375	6442484
420332.84375	6442458
420430.40625	6442436.5
420525.6875	6442406.5
420621.25	6442377.5
420716.53125	6442347.5
420810.71875	6442314
420900.40625	6442270.5
420989.46875	6442225
421078.65625	6442180
421208.875	6442106
421331.53125	6442020.5
421436.5625	6441913.5
421533.8125	6441799.5
421624.625	6441680
421716.21875	6441561.5
421811.03125	6441445.5
421909.65625	6441332.5
422006.25	6441218
422101.9375	6441102.5
422201.5	6440990.5
422299.21875	6440876.5
422397.1875	6440763.5
422501.0625	6440655.5
422608.9375	6440551
422720.4375	6440451
422836.53125	6440356.5
422959.0625	6440270
423077.8125	6440178.5
423197.09375	6440088
423320.71875	6440003
423449.28125	6439926
423583.21875	6439859
423720.46875	6439799
423862.6875	6439752
424004.21875	6439702.5
424150.03125	6439668
424297.34375	6439640.5
424442.96875	6439605
424591.0625	6439582.5
424739.75	6439563.5
424888.8125	6439547.5
425038.1875	6439535.5
425187.53125	6439522.5
425335.46875	6439499.5
425480.5625	6439462
425611.9375	6439392
425715.40625	6439284.5
425783.53125	6439151.5
425830.375	6439009
425860	6438862
425881.59375	6438714
425897.34375	6438564.5
425908.78125	6438415.5
425918.65625	6438265.5
425933.375	6438116.5
425949.84375	6437967.5
425963.53125	6437818.5
425975.125	6437669
425981.59375	6437519
425988.46875	6437369.5
425995.75	6437219.5
426010.28125	6437070.5
426029.90625	6436922
426056.71875	6436774.5
426086.6875	6436627.5
426125.46875	6436483
426174.09375	6436341
426233.46875	6436203.5
426293.6875	6436066
426354.625	6435929.5
426424.40625	6435796.5
426499.5	6435667
426576.84375	6435538.5
426651.4375	6435408.5
426728.53125	6435280
426811.875	6435155.5
426896.09375	6435031.5
426975.0625	6434904
427046.3125	6434772
427110.6875	6434637
427173.34375	6434500.5
427242.9375	6434368
427313.03125	6434235.5
427375.09375	6434099
427426.75	6433958.5
427463.96875	6433813.5
427497.09375	6433667
427529	6433520.5
427558.375	6433373.5
427593.75	6433228
427637.90625	6433085
427693.125	6432945.5
427756	6432809.5
427811	6432670
427868.15625	6432531.5
427945.15625	6432403
428042.90625	6432290
428153.28125	6432188.5
428267.125	6432091
428394.15625	6432013
428537.5625	6431970.5
428684.0625	6431939
428832.4375	6431918
428981.8125	6431925.5
429128.75	6431955
429275.125	6431987
429419.4375	6432027
429558.28125	6432083.5
429697.625	6432139
429837.71875	6432192
429973.40625	6432255.5
430107.09375	6432323.5
430234.21875	6432402.5
430354.1875	6432492.5
430465.03125	6432593
430575.3125	6432694.5
430685.96875	6432796
430801.09375	6432892
430914.15625	6432990.5
431030.40625	6433085
431156.4375	6433165.5
431297.71875	6433214.5
431446.3125	6433227
431593.09375	6433197.5
431731.53125	6433141.5
431858.78125	6433062
431979.78125	6432973.5
432095.25	6432878
432212.78125	6432785
432328.28125	6432689.5
432435.5625	6432585
432544.46875	6432482
432659.21875	6432385.5
432778.25	6432294.5
432895.78125	6432201.5
433023.8125	6432123.5
433158.28125	6432057.5
433294.75	6431996
433437.625	6431950.5
433585.3125	6431925.5
433734.96875	6431920
433884.8125	6431918.5
434034.6875	6431917
434184.5	6431922
434334.28125	6431928
434484.21875	6431927
434634.09375	6431927
434783.46875	6431918
434929.4375	6431884.5
435074.3125	6431846
435215.1875	6431795.5
435351.65625	6431733.5
435491.875	6431680.5
435631.34375	6431625.5
435769.71875	6431568
435907.59375	6431509
436044.9375	6431449
436185.90625	6431398
436330.9375	6431360.5
436476.9375	6431326.5
436626	6431314.5
436775.75	6431308
436925.375	6431298.5
437073.53125	6431276.5
437222.40625	6431265
437372.28125	6431262
437521.8125	6431251.5
437667.78125	6431218.5
437806.1875	6431161.5
437930.90625	6431079
438028.0625	6430966
438072.34375	6430823.5
438088.5625	6430674.5
438088.46875	6430525
438086.03125	6430375
438077.3125	6430225.5
438065.5	6430076
438059.8125	6429926
438048.53125	6429776.5
438039.0625	6429627
438034.28125	6429477
438035.78125	6429327.5
438044.84375	6429177.5
438069.6875	6429030
438097.625	6428882.5
438136.75	6428738
438201.125	6428603
438261	6428465.5
438313.625	6428325.5
438352.375	6428180.5
438411.5	6428043.5
438468.65625	6427905
438535.5	6427771
438606.15625	6427639
438672.75	6427504.5
438735.3125	6427368.5
438803.34375	6427234.5
438872.53125	6427101.5
438946.15625	6426971
439031.875	6426848
439123.625	6426729.5
439231.78125	6426626
439349.375	6426533
439482.65625	6426465
439622.75	6426412
439769.46875	6426385.5
439919.34375	6426384.5
440069.03125	6426393
440218.84375	6426396.5
440368.71875	6426398
440517.59375	6426413.5
440663.0625	6426445.5
440793.125	6426519
440902.78125	6426621
440998	6426736.5
441086.03125	6426857.5
441155.75	6426990
441195.65625	6427134
441200.8125	6427283
441159.0625	6427427
441119.25	6427571.5
441056.5625	6427707
440981.4375	6427837
440906.59375	6427967
440830.21875	6428096
440752.03125	6428223.5
440679.59375	6428355
440618.75	6428492
440574.40625	6428635
440556	6428783
440558.96875	6428933
440579.59375	6429081.5
440622.75	6429224.5
440682.34375	6429362
440766.0625	6429485.5
440887	6429571.5
441030.5	6429612.5
441179.78125	6429625
441329.34375	6429617.5
441477.15625	6429593
441623.78125	6429562
441772.59375	6429544
441921.25	6429525
442069.4375	6429502.5
442218.78125	6429490
442368.28125	6429496.5
442517.375	6429512.5
442667.09375	6429520
442816.9375	6429523
442966.0625	6429508.5
443114.3125	6429487
443253.53125	6429433
443376.28125	6429348
443459.25	6429225
443481.46875	6429078
443480.5625	6428928.5
443467.6875	6428779.5
443459.4375	6428629.5
443461.25	6428480
443476.125	6428330.5
443512.21875	6428185.5
443559.84375	6428043.5
443606.90625	6427901
443648.90625	6427757.5
443657.53125	6427608.5
443624.21875	6427463
443542.1875	6427339
443429.96875	6427240
443311.5	6427148
443193.28125	6427056
443076.78125	6426961.5
442971.625	6426855
442869	6426746
442776.34375	6426628
442699.28125	6426499.5
442642.3125	6426361
442595.9375	6426219
442573.84375	6426070.5
442552.46875	6425922.5
442543.15625	6425773.5
442554.15625	6425624
442541.1875	6425475.5
442502.96875	6425331
442496.96875	6425182
442518.5625	6425034
442574.5625	6424895
442662.40625	6424775
442774.25	6424675.5
442897.53125	6424591.5
443033.9375	6424529.5
443178.9375	6424493.5
443328.34375	6424481
443476.125	6424494.5
443606.8125	6424566.5
443739.15625	6424636.5
443873.875	6424702.5
444012.9375	6424758
444155.46875	6424804.5
444294.53125	6424860.5
444424.34375	6424934.5
444532.21875	6425038
444627.8125	6425152.5
444684.84375	6425290.5
444710.8125	6425437.5
444668.0625	6425579.5
444589.125	6425707
444492.8125	6425821.5
444390.96875	6425931.5
444292.3125	6426044
444221.5	6426175.5
444225.53125	6426322
444296.78125	6426453
444401.6875	6426559
444527.84375	6426639.5
444668.625	6426689
444817.15625	6426708
444966.96875	6426713
445116.875	6426710
445266.625	6426702.5
445416.4375	6426697
445565.90625	6426707.5
445714.5625	6426726.5
445862.84375	6426749
446011.3125	6426769.5
446160.75	6426774.5
446308.5625	6426751
446439.375	6426680
446545.0625	6426574.5
446622.03125	6426446
446684.21875	6426309.5
446742.5	6426171.5
446802.5625	6426034
446862.875	6425897
446922.8125	6425759.5
446969.03125	6425617
446991.46875	6425469
446975.0625	6425320.5
446927.6875	6425178.5
446859.65625	6425045
446783.53125	6424916
446707.34375	6424787
446623.125	6424663
446541.5625	6424537.5
446463.28125	6424409.5
446392.40625	6424277.5
446326.1875	6424143
446258.25	6424009.5
446187.6875	6423877
446123.21875	6423742
446064.53125	6423604
446004.0625	6423467
445951.875	6423326.5
445892.3125	6423189
445829.125	6423053
445770.625	6422915
445720.8125	6422773.5
445678.875	6422629.5
445658.875	6422482
445690.40625	6422336
445748.59375	6422198
445835.3125	6422076
445947.9375	6421978.5
446076.875	6421903
446212.90625	6421840
446344.53125	6421768
446464.28125	6421679
446563.96875	6421567
446650.71875	6421445
446725.6875	6421315.5
446793.1875	6421181.5
446862.78125	6421049
446937.5625	6420919
447030.40625	6420802.5
447131.40625	6420692
447235.28125	6420583.5
447325.59375	6420464.5
447421.90625	6420349.5
447519.5625	6420236
447626.90625	6420131.5
447743.75	6420038
447868.40625	6419955
448004.625	6419893
448144.84375	6419844
448293.8125	6419828
448441.0625	6419852
448577.375	6419913
448693.09375	6420008
448795.59375	6420117.5
448890.78125	6420233
449006.03125	6420328.5
449137.9375	6420398.5
449280.1875	6420445.5
449423.15625	6420490.5
449562.59375	6420545.5
449704.3125	6420594
449849.0625	6420633
449996.71875	6420659
450145.28125	6420679
450289.15625	6420720
450420.375	6420791
450563.125	6420836
450709.84375	6420867
450859.21875	6420874
451006.75	6420850
451141.9375	6420792.5
451222.59375	6420670
451234.96875	6420522
451167.09375	6420393
451035.5625	6420322.5
450891.34375	6420282.5
450749.25	6420235
450612.9375	6420173
450492.875	6420084.5
450400.46875	6419967.5
450355.53125	6419825.5
450350.875	6419676
450367.3125	6419527
450397.21875	6419380
450444.46875	6419238
450501.75	6419099.5
450573.125	6418968
450665.8125	6418850.5
450769.59375	6418742.5
450889.15625	6418652.5
451019.375	6418578
451148.1875	6418501.5
451263.78125	6418406.5
451360.28125	6418292
451444.5	6418168
451509.8125	6418034
451583.5625	6417903.5
